study_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	scientific_name	instrument_model	library_layout	fastq_ftp	fastq_galaxy	submitted_ftp	submitted_galaxy	col_tax_id	col_scientific_name	reference_alignment
PRJEB2870	ERP001198	SAMEA1466480	ERS092885	ERX276114	ERR302773	Staphylococcus aureus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302773/ERR302773_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302773/ERR302773_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302773/ERR302773_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302773/ERR302773_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA229/ERA229170/bam/7907_4#32.bam	ftp.sra.ebi.ac.uk/vol1/ERA229/ERA229170/bam/7907_4#32.bam	6302616	Staphylococcus aureus	N
PRJEB2870	ERP001198	SAMEA1466453	ERS092886	ERX276115	ERR302774	Staphylococcus aureus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302774/ERR302774_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302774/ERR302774_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302774/ERR302774_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302774/ERR302774_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA229/ERA229170/bam/7907_4#33.bam	ftp.sra.ebi.ac.uk/vol1/ERA229/ERA229170/bam/7907_4#33.bam	6302616	Staphylococcus aureus	N
PRJEB2870	ERP001198	SAMEA1466450	ERS092887	ERX276116	ERR302775	Staphylococcus aureus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302775/ERR302775_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302775/ERR302775_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302775/ERR302775_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302775/ERR302775_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA229/ERA229170/bam/7907_4#34.bam	ftp.sra.ebi.ac.uk/vol1/ERA229/ERA229170/bam/7907_4#34.bam	6302616	Staphylococcus aureus	N
PRJEB2870	ERP001198	SAMEA1466458	ERS092888	ERX276117	ERR302776	Staphylococcus aureus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302776/ERR302776_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302776/ERR302776_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302776/ERR302776_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302776/ERR302776_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA229/ERA229170/bam/7907_4#35.bam	ftp.sra.ebi.ac.uk/vol1/ERA229/ERA229170/bam/7907_4#35.bam	6302616	Staphylococcus aureus	N
PRJEB2870	ERP001198	SAMEA1466455	ERS092889	ERX276118	ERR302777	Staphylococcus aureus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302777/ERR302777_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302777/ERR302777_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302777/ERR302777_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302777/ERR302777_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA229/ERA229170/bam/7907_4#36.bam	ftp.sra.ebi.ac.uk/vol1/ERA229/ERA229170/bam/7907_4#36.bam	6302616	Staphylococcus aureus	N
PRJEB2870	ERP001198	SAMEA1466539	ERS092890	ERX276119	ERR302778	Staphylococcus aureus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302778/ERR302778_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302778/ERR302778_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302778/ERR302778_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302778/ERR302778_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA229/ERA229170/bam/7907_4#37.bam	ftp.sra.ebi.ac.uk/vol1/ERA229/ERA229170/bam/7907_4#37.bam	6302616	Staphylococcus aureus	N
PRJEB2870	ERP001198	SAMEA1466523	ERS092891	ERX276120	ERR302779	Staphylococcus aureus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302779/ERR302779_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302779/ERR302779_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302779/ERR302779_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302779/ERR302779_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA229/ERA229170/bam/7907_4#38.bam	ftp.sra.ebi.ac.uk/vol1/ERA229/ERA229170/bam/7907_4#38.bam	6302616	Staphylococcus aureus	N
PRJEB2870	ERP001198	SAMEA1466529	ERS092892	ERX276121	ERR302780	Staphylococcus aureus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302780/ERR302780_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302780/ERR302780_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302780/ERR302780_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302780/ERR302780_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA229/ERA229170/bam/7907_4#39.bam	ftp.sra.ebi.ac.uk/vol1/ERA229/ERA229170/bam/7907_4#39.bam	6302616	Staphylococcus aureus	N
PRJEB2870	ERP001198	SAMEA1466508	ERS092893	ERX276122	ERR302781	Staphylococcus aureus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302781/ERR302781_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302781/ERR302781_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302781/ERR302781_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302781/ERR302781_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA229/ERA229170/bam/7907_4#40.bam	ftp.sra.ebi.ac.uk/vol1/ERA229/ERA229170/bam/7907_4#40.bam	6302616	Staphylococcus aureus	N
PRJEB2870	ERP001198	SAMEA1466514	ERS092894	ERX276123	ERR302782	Staphylococcus aureus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302782/ERR302782_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302782/ERR302782_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302782/ERR302782_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302782/ERR302782_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA229/ERA229170/bam/7907_4#41.bam	ftp.sra.ebi.ac.uk/vol1/ERA229/ERA229170/bam/7907_4#41.bam	6302616	Staphylococcus aureus	N
PRJEB2870	ERP001198	SAMEA1466494	ERS092895	ERX276124	ERR302783	Staphylococcus aureus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302783/ERR302783_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302783/ERR302783_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302783/ERR302783_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302783/ERR302783_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA229/ERA229170/bam/7907_4#42.bam	ftp.sra.ebi.ac.uk/vol1/ERA229/ERA229170/bam/7907_4#42.bam	6302616	Staphylococcus aureus	N
PRJEB2870	ERP001198	SAMEA1466492	ERS092896	ERX276125	ERR302784	Staphylococcus aureus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302784/ERR302784_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302784/ERR302784_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302784/ERR302784_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302784/ERR302784_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA229/ERA229170/bam/7907_4#43.bam	ftp.sra.ebi.ac.uk/vol1/ERA229/ERA229170/bam/7907_4#43.bam	6302616	Staphylococcus aureus	N
PRJEB2870	ERP001198	SAMEA1466499	ERS092897	ERX276126	ERR302785	Staphylococcus aureus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302785/ERR302785_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302785/ERR302785_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302785/ERR302785_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302785/ERR302785_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA229/ERA229170/bam/7907_4#44.bam	ftp.sra.ebi.ac.uk/vol1/ERA229/ERA229170/bam/7907_4#44.bam	6302616	Staphylococcus aureus	N
PRJEB2870	ERP001198	SAMEA1466536	ERS092900	ERX276129	ERR302788	Staphylococcus aureus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302788/ERR302788_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302788/ERR302788_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302788/ERR302788_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302788/ERR302788_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA229/ERA229170/bam/7907_4#47.bam	ftp.sra.ebi.ac.uk/vol1/ERA229/ERA229170/bam/7907_4#47.bam	6302616	Staphylococcus aureus	N
PRJEB2870	ERP001198	SAMEA1466527	ERS092901	ERX276130	ERR302789	Staphylococcus aureus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302789/ERR302789_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302789/ERR302789_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302789/ERR302789_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302789/ERR302789_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA229/ERA229170/bam/7907_4#48.bam	ftp.sra.ebi.ac.uk/vol1/ERA229/ERA229170/bam/7907_4#48.bam	6302616	Staphylococcus aureus	N
PRJEB2870	ERP001198	SAMEA1466532	ERS092902	ERX276131	ERR302790	Staphylococcus aureus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302790/ERR302790_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302790/ERR302790_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302790/ERR302790_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302790/ERR302790_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA229/ERA229170/bam/7907_4#49.bam	ftp.sra.ebi.ac.uk/vol1/ERA229/ERA229170/bam/7907_4#49.bam	6302616	Staphylococcus aureus	N
PRJEB2870	ERP001198	SAMEA1466525	ERS092903	ERX276132	ERR302791	Staphylococcus aureus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302791/ERR302791_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302791/ERR302791_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302791/ERR302791_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302791/ERR302791_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA229/ERA229170/bam/7907_4#50.bam	ftp.sra.ebi.ac.uk/vol1/ERA229/ERA229170/bam/7907_4#50.bam	6302616	Staphylococcus aureus	N
PRJEB2870	ERP001198	SAMEA1466519	ERS092904	ERX276133	ERR302792	Staphylococcus aureus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302792/ERR302792_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302792/ERR302792_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302792/ERR302792_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302792/ERR302792_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA229/ERA229170/bam/7907_4#51.bam	ftp.sra.ebi.ac.uk/vol1/ERA229/ERA229170/bam/7907_4#51.bam	6302616	Staphylococcus aureus	N
PRJEB2870	ERP001198	SAMEA1466509	ERS092905	ERX276134	ERR302793	Staphylococcus aureus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302793/ERR302793_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302793/ERR302793_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302793/ERR302793_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302793/ERR302793_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA229/ERA229170/bam/7907_4#52.bam	ftp.sra.ebi.ac.uk/vol1/ERA229/ERA229170/bam/7907_4#52.bam	6302616	Staphylococcus aureus	N
PRJEB2870	ERP001198	SAMEA1466497	ERS092906	ERX276135	ERR302794	Staphylococcus aureus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302794/ERR302794_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302794/ERR302794_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302794/ERR302794_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302794/ERR302794_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA229/ERA229170/bam/7907_4#53.bam	ftp.sra.ebi.ac.uk/vol1/ERA229/ERA229170/bam/7907_4#53.bam	6302616	Staphylococcus aureus	N
PRJEB2870	ERP001198	SAMEA1466490	ERS092907	ERX276136	ERR302795	Staphylococcus aureus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302795/ERR302795_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302795/ERR302795_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302795/ERR302795_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302795/ERR302795_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA229/ERA229170/bam/7907_4#54.bam	ftp.sra.ebi.ac.uk/vol1/ERA229/ERA229170/bam/7907_4#54.bam	6302616	Staphylococcus aureus	N
PRJEB2870	ERP001198	SAMEA1466479	ERS092908	ERX276137	ERR302796	Staphylococcus aureus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302796/ERR302796_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302796/ERR302796_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302796/ERR302796_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302796/ERR302796_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA229/ERA229170/bam/7907_4#55.bam	ftp.sra.ebi.ac.uk/vol1/ERA229/ERA229170/bam/7907_4#55.bam	6302616	Staphylococcus aureus	N
PRJEB2870	ERP001198	SAMEA1466475	ERS092909	ERX276138	ERR302797	Staphylococcus aureus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302797/ERR302797_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302797/ERR302797_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302797/ERR302797_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302797/ERR302797_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA229/ERA229170/bam/7907_4#56.bam	ftp.sra.ebi.ac.uk/vol1/ERA229/ERA229170/bam/7907_4#56.bam	6302616	Staphylococcus aureus	N
PRJEB2870	ERP001198	SAMEA1466454	ERS092910	ERX276139	ERR302798	Staphylococcus aureus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302798/ERR302798_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302798/ERR302798_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302798/ERR302798_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302798/ERR302798_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA229/ERA229170/bam/7907_4#57.bam	ftp.sra.ebi.ac.uk/vol1/ERA229/ERA229170/bam/7907_4#57.bam	6302616	Staphylococcus aureus	N
PRJEB2870	ERP001198	SAMEA1466467	ERS092911	ERX276140	ERR302799	Staphylococcus aureus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302799/ERR302799_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302799/ERR302799_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302799/ERR302799_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302799/ERR302799_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA229/ERA229170/bam/7907_4#58.bam	ftp.sra.ebi.ac.uk/vol1/ERA229/ERA229170/bam/7907_4#58.bam	6302616	Staphylococcus aureus	N
PRJEB2870	ERP001198	SAMEA1466462	ERS092912	ERX276141	ERR302800	Staphylococcus aureus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302800/ERR302800_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302800/ERR302800_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302800/ERR302800_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302800/ERR302800_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA229/ERA229170/bam/7907_4#59.bam	ftp.sra.ebi.ac.uk/vol1/ERA229/ERA229170/bam/7907_4#59.bam	6302616	Staphylococcus aureus	N
PRJEB2870	ERP001198	SAMEA1466466	ERS092913	ERX276142	ERR302801	Staphylococcus aureus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302801/ERR302801_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302801/ERR302801_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302801/ERR302801_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302801/ERR302801_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA229/ERA229170/bam/7907_4#60.bam	ftp.sra.ebi.ac.uk/vol1/ERA229/ERA229170/bam/7907_4#60.bam	6302616	Staphylococcus aureus	N
PRJEB2870	ERP001198	SAMEA1466488	ERS092914	ERX276143	ERR302802	Staphylococcus aureus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302802/ERR302802_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302802/ERR302802_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302802/ERR302802_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302802/ERR302802_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA229/ERA229170/bam/7907_4#61.bam	ftp.sra.ebi.ac.uk/vol1/ERA229/ERA229170/bam/7907_4#61.bam	6302616	Staphylococcus aureus	N
PRJEB2870	ERP001198	SAMEA1466477	ERS092915	ERX276144	ERR302803	Staphylococcus aureus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302803/ERR302803_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302803/ERR302803_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302803/ERR302803_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302803/ERR302803_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA229/ERA229170/bam/7907_4#62.bam	ftp.sra.ebi.ac.uk/vol1/ERA229/ERA229170/bam/7907_4#62.bam	6302616	Staphylococcus aureus	N
PRJEB2870	ERP001198	SAMEA1466498	ERS092916	ERX276145	ERR302804	Staphylococcus aureus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302804/ERR302804_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302804/ERR302804_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302804/ERR302804_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302804/ERR302804_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA229/ERA229170/bam/7907_4#63.bam	ftp.sra.ebi.ac.uk/vol1/ERA229/ERA229170/bam/7907_4#63.bam	6302616	Staphylococcus aureus	N
PRJEB2870	ERP001198	SAMEA1466493	ERS092917	ERX276146	ERR302805	Staphylococcus aureus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302805/ERR302805_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302805/ERR302805_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302805/ERR302805_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302805/ERR302805_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA229/ERA229170/bam/7907_4#64.bam	ftp.sra.ebi.ac.uk/vol1/ERA229/ERA229170/bam/7907_4#64.bam	6302616	Staphylococcus aureus	N
PRJEB2870	ERP001198	SAMEA1466518	ERS092918	ERX276147	ERR302806	Staphylococcus aureus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302806/ERR302806_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302806/ERR302806_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302806/ERR302806_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302806/ERR302806_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA229/ERA229170/bam/7907_4#65.bam	ftp.sra.ebi.ac.uk/vol1/ERA229/ERA229170/bam/7907_4#65.bam	6302616	Staphylococcus aureus	N
PRJEB2870	ERP001198	SAMEA1466511	ERS092919	ERX276148	ERR302807	Staphylococcus aureus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302807/ERR302807_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302807/ERR302807_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302807/ERR302807_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302807/ERR302807_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA229/ERA229170/bam/7907_4#66.bam	ftp.sra.ebi.ac.uk/vol1/ERA229/ERA229170/bam/7907_4#66.bam	6302616	Staphylococcus aureus	N
PRJEB2870	ERP001198	SAMEA1466528	ERS092920	ERX276149	ERR302808	Staphylococcus aureus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302808/ERR302808_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302808/ERR302808_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302808/ERR302808_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302808/ERR302808_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA229/ERA229170/bam/7907_4#67.bam	ftp.sra.ebi.ac.uk/vol1/ERA229/ERA229170/bam/7907_4#67.bam	6302616	Staphylococcus aureus	N
PRJEB2870	ERP001198	SAMEA1466538	ERS092921	ERX276150	ERR302809	Staphylococcus aureus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302809/ERR302809_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302809/ERR302809_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302809/ERR302809_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302809/ERR302809_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA229/ERA229170/bam/7907_4#68.bam	ftp.sra.ebi.ac.uk/vol1/ERA229/ERA229170/bam/7907_4#68.bam	6302616	Staphylococcus aureus	N
PRJEB2870	ERP001198	SAMEA1466543	ERS092922	ERX276151	ERR302810	Staphylococcus aureus	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302810/ERR302810_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302810/ERR302810_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302810/ERR302810_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR302/ERR302810/ERR302810_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA229/ERA229170/bam/7907_4#69.bam	ftp.sra.ebi.ac.uk/vol1/ERA229/ERA229170/bam/7907_4#69.bam	6302616	Staphylococcus aureus	N
